sc_point_gid,latitude,longitude,country,state,county,timezone,area_developable_sq_km,capacity_ac_mw,dist_spur_km,capacity_density
5389,48.5649187866631,-116.895855073169,United States,Idaho,Bonner,-8,15.2799657714844,41.2838102609818,51.8412856814886,2.701826095581051
5390,48.58623140266,-116.734538182264,United States,Idaho,Boundary,-8,3.21757174072266,8.73641736124088,29.260785694243,2.715220689773555
5391,48.6073821955753,-116.573099164535,United States,Idaho,Boundary,-8,6.41689178466797,17.564042479307,13.7386623254048,2.7371573448181215
5392,48.6283709674022,-116.411538818678,United States,Idaho,Boundary,-8,18.2007355957031,50.0237734363727,3.28102597104441,2.7484478950500497
5393,48.6491975212123,-116.249857947411,United States,Idaho,Boundary,-8,11.4519148681641,31.5852346262074,7.78742207411231,2.7580745220184255
5394,48.6698616611667,-116.088057357452,United States,Idaho,Boundary,-8,17.9701921142578,49.5589174337114,0.434558441227157,2.7578401565551807
5395,48.6903631925267,-115.926137859506,United States,Montana,Lincoln,-7,1.39841996154785,3.84285058863245,12.1239610306789,2.747994661331183
5396,48.7107019216646,-115.764100268245,United States,Montana,Lincoln,-7,0.918755934906006,2.517113516926,24.0343895911751,2.739697694778445
5397,48.7308776560749,-115.601945402288,United States,Montana,Lincoln,-7,3.24129602966309,8.84739898606212,34.9563701065146,2.729586839675901
5398,48.7508902043843,-115.439674084188,United States,Montana,Lincoln,-7,0.137555994987488,0.370468018348175,47.3567272402614,2.6932160854339537
5399,48.7707393763634,-115.277287140406,United States,Montana,Lincoln,-7,0.146412017440796,0.391931433341298,38.8263701065146,2.6769075393676727
5400,48.7904249829368,-115.114785401298,United States,Montana,Lincoln,-7,8.54542781982422,22.4973478702885,25.7843181644258,2.6326766014099072
5401,48.8099468361939,-114.952169701091,United States,Montana,Lincoln,-7,39.6306975585938,103.614668452374,15.4076363543604,2.6145052909851056
5402,48.8293047493996,-114.789440877866,United States,Montana,Lincoln,-7,0.069839997768402,0.181435659066172,19.480571413994902,2.597876071929941
5404,48.8675280146576,-114.463647233832,United States,Montana,Flathead,-7,6.78222037353516,17.2440945754325,38.0739350341256,2.5425441265106223
5405,48.8863929992128,-114.300584108267,United States,Montana,Flathead,-7,1.84363198242188,4.68681809279518,50.5834804770761,2.542165756225578
5739,47.7571423674202,-121.631196413182,United States,Washington,Snohomish,-8,0.0145799996137619,0.0365651115029358,14.7030779131332,2.5078952312469474
5740,47.7831660218657,-121.474134848375,United States,Washington,Snohomish,-8,0.0275399988412857,0.0709414473488141,1.04911688245431,2.5759422779083243
5745,47.910951476825,-120.686688758442,United States,Washington,Chelan,-8,1.13950794067383,3.17429910995647,15.3149870017233,2.7856752872467028
5747,47.9609728658287,-120.370725139433,United States,Washington,Chelan,-8,9.720000386238e-4,0.0026651804066173,19.6914545315406,2.741955041885367
5748,47.9857485091756,-120.212534974268,United States,Washington,Chelan,-8,0.897084022521973,2.43497390964356,12.2128636328852,2.7143208980560325
5749,48.0103671603976,-120.054206836623,United States,Washington,Okanogan,-8,0.997271960449219,2.70896164280569,11.6148441482246,2.7163720130920397
5750,48.0348286020013,-119.895741430344,United States,Washington,Okanogan,-8,16.0114139648438,43.3628095329311,2.92102597104441,2.7082436084747203
5751,48.0591326173252,-119.737139463568,United States,Washington,Douglas,-8,13.9905717407227,37.6861106154929,1.36279220613579,2.693679094314567
5752,48.0832789905503,-119.57840164871,United States,Washington,Okanogan,-8,28.8995403076172,77.3712020703008,4.27367532368147,2.677246809005736
5753,48.1072675067113,-119.419528702452,United States,Washington,Okanogan,-8,57.6065197265625,153.501045866196,9.17205194208883,2.664647102355956
5754,48.1310979517078,-119.260521345736,United States,Washington,Okanogan,-8,41.0972563476563,109.572100527644,1.67007142674937,2.6661658287048327
5755,48.1547701123153,-119.101380303747,United States,Washington,Okanogan,-8,16.60095,43.9365335280776,9.88035713374682,2.6466276645660396
5756,48.1782837761961,-118.942106305904,United States,Washington,Okanogan,-8,51.9286609863281,136.272212869595,6.6057272657703,2.6242196559906112
5757,48.2016387319107,-118.782700085849,United States,Washington,Ferry,-8,38.6730821777344,101.911869512687,18.2386623254048,2.6352145671844496
5758,48.2248347689284,-118.623162381432,United States,Washington,Ferry,-8,8.80646396484375,24.0540135810371,21.0760843995171,2.7314043045043994
5759,48.2478716776387,-118.463493934702,United States,Washington,Ferry,-8,12.6714513427734,35.3026152723981,42.3720973722849,2.78599619865418
5760,48.2707492493621,-118.303695491889,United States,Washington,Ferry,-8,27.6532932128906,77.6607019745936,35.2391623126504,2.8083708286285414
5761,48.2934672763611,-118.143767803396,United States,Washington,Stevens,-8,13.3761335449219,37.3430689629876,3.32735064736294,2.791768550872795
5762,48.3160255518516,-117.983711623782,United States,Washington,Stevens,-8,8.28491374511719,22.2448862665955,14.1604285604962,2.6849870681762718
5763,48.3384238700132,-117.823527711748,United States,Washington,Stevens,-8,3.26200506591797,8.13481676398474,3.61279220613579,2.49380874633789
5764,48.3606620260009,-117.663216830126,United States,Washington,Stevens,-8,0.0562950061798095,0.139129788085163,1.52095454429505,2.471441030502322
5765,48.3827398159554,-117.502779745862,United States,Washington,Pend Oreille,-8,0.58053600769043,1.50363513127366,3.98558441227157,2.5900807380676225
5766,48.4046570370147,-117.342217230002,United States,Washington,Pend Oreille,-8,3.80942100219727,9.88335684870898,0.381837661840736,2.594451189041135
5767,48.4264134873246,-117.181530057675,United States,Washington,Pend Oreille,-8,7.17088491210938,18.5889785148382,10.3676363543604,2.5922851562499956
5768,48.4480089660496,-117.02071900808,United States,Idaho,Bonner,-8,14.03141484375,36.7988465427959,35.7418830920368,2.622604131698606
5769,48.4694432733839,-116.859784864472,United States,Idaho,Bonner,-8,27.8931884765625,73.7781480139238,31.4682077683553,2.6450238227844243
5770,48.4907162105626,-116.69872841414,United States,Idaho,Bonner,-8,1.68987609558105,4.54085466312908,22.1278506346085,2.6870932579040625
5771,48.5118275798719,-116.537550448396,United States,Idaho,Boundary,-8,7.01216070556641,19.1047718613709,12.3130064863839,2.724519968032835
5772,48.5327771846604,-116.376251762557,United States,Idaho,Boundary,-8,19.8215266113281,54.2849107539717,4.43558441227157,2.738684654235845
5773,48.5535648293498,-116.214833155926,United States,Idaho,Boundary,-8,0.660491990661621,1.81380725671743,18.313220766632,2.746145725250237
5774,48.5741903194457,-116.053295431779,United States,Montana,Lincoln,-7,11.4691313232422,31.5236880082304,10.3612402512925,2.748568058013917
5775,48.5946534615483,-115.891639397342,United States,Montana,Lincoln,-7,7.58530788574219,20.8320445184614,7.93014285349873,2.7463676929473873
5776,48.614954063363,-115.72986586378,United States,Montana,Lincoln,-7,0.142559987640381,0.390426510569265,20.0285194719061,2.738682270050045
5777,48.6350919337114,-115.56797564617,United States,Montana,Lincoln,-7,1.36850399780273,3.73651546985172,27.2796882964492,2.7303650379180984
5778,48.655066882542,-115.405969563492,United States,Montana,Lincoln,-7,0.196740015792847,0.530136136334054,30.8216688117887,2.69460248947143
5780,48.6945272611403,-115.081613098222,United States,Montana,Lincoln,-7,1.47463196868896,3.89501708658337,16.3023376490863,2.6413486003875826
5781,48.7140123165339,-114.919264372908,United States,Montana,Lincoln,-7,40.780304296875,107.077379620874,4.70558441227157,2.625713109970083
5782,48.7333337016826,-114.756803097044,United States,Montana,Lincoln,-7,5.54306423950195,14.4476990902142,7.33477272147525,2.60644626617431
5783,48.7524912323275,-114.594230108812,United States,Montana,Flathead,-7,2.18750402526855,5.66717900083097,17.7050584284727,2.590705633163457
5784,48.7714847253996,-114.431546250178,United States,Montana,Flathead,-7,2.37600008239746,6.06329003761603,27.8644610179245,2.551889657974244
5785,48.7903139990306,-114.268752366867,United States,Montana,Flathead,-7,7.63365574951172,19.4898440479628,38.4365843867627,2.5531468391418426
6120,47.6889466339898,-121.43093528951201,United States,Washington,King,-8,0.0919079973220825,0.24334205008158,4.94470129472589,2.647670030593875
6121,47.7147688336889,-121.27397099491,United States,Washington,King,-8,0.200304004669189,0.574846586619269,0.09,2.869870662689215
6122,47.7404357993253,-121.116864612551,United States,Washington,King,-8,0.22150802822113,0.712780394110415,2.76551298552221,3.2178535461425852
6123,47.7659473093482,-120.959616813576,United States,Washington,Chelan,-8,0.0016199999034404,0.004725508522659,0.9,2.9169807434083297
6124,47.7913031429589,-120.802228273445,United States,Washington,Chelan,-8,0.554013006591797,1.54319282246303,2.24735064736294,2.7854812145233114
6125,47.8165030801214,-120.644699671935,United States,Washington,Chelan,-8,1.52472587585449,4.2106023034142,6.78837661840736,2.761547088623052
6126,47.8415469015735,-120.487031693125,United States,Washington,Chelan,-8,0.768491949462891,2.09026147997407,19.8277792078591,2.7199523448944145
6127,47.8664343888376,-120.329225025391,United States,Washington,Chelan,-8,0.623123979949951,1.68639579784828,16.605870119269,2.7063567638397266
6128,47.8911653242316,-120.171280361392,United States,Washington,Chelan,-8,3.85118094177246,10.4326145398727,0.959116882454314,2.708939075469982
6129,47.9157394908804,-120.013198398068,United States,Washington,Chelan,-8,17.3828076416016,47.1264611064629,5.69293505963451,2.7110960483550977
6130,47.940156672726,-119.854979836621,United States,Washington,Douglas,-8,29.4741716308594,79.8846686303949,0.869116882454314,2.7103278636932346
6131,47.9644166545393,-119.696625382513,United States,Washington,Douglas,-8,32.6059409179687,88.2761066689195,2.14455844122716,2.7073626518249534
6132,47.9885192219306,-119.538135745448,United States,Washington,Douglas,-8,51.100273828125,138.137286864034,1.04911688245431,2.703259229660034
6133,48.0124641613606,-119.37951163937,United States,Washington,Douglas,-8,77.6751556640625,209.998860080458,0.847279220613579,2.703552484512328
6134,48.0362512601515,-119.220753782441,United States,Washington,Douglas,-8,71.840703515625,194.534464148617,3.43279220613579,2.707858562469488
6135,48.059880306498,-119.061862897041,United States,Washington,Douglas,-8,59.6739893554688,161.702812455298,1.19823376490863,2.7097704410553005
6136,48.0833510894779,-118.902839709748,United States,Washington,Okanogan,-8,38.9377678710938,105.240991099888,8.15116882454314,2.7027997970581072
6137,48.1066633990634,-118.743684951327,United States,Washington,Ferry,-8,13.6476180175781,37.1873499505472,6.86293505963451,2.7248234748840408
6138,48.1298170261319,-118.584399356724,United States,Washington,Ferry,-8,13.6731154174805,38.2015976957671,11.2521947955876,2.79392051696777
6139,48.152811762477,-118.424983665045,United States,Washington,Ferry,-8,3.85188296813965,11.0549009226664,23.9651298552221,2.86999917030335
6140,48.1756474008193,-118.265438619549,United States,Washington,Ferry,-8,13.9695396240234,40.3219387389215,24.6478506346085,2.88641858100892
6141,48.1983237348174,-118.105764967633,United States,Washington,Stevens,-8,8.29147521972656,23.8341008321685,16.2330779131332,2.8745307922363312
6142,48.2208405590788,-117.945963460816,United States,Washington,Stevens,-8,7.65491380004883,20.4368063069246,19.5950584284727,2.6697630882263144
6143,48.2431976691707,-117.786034854729,United States,Washington,Stevens,-8,4.65725676269531,11.9662314996747,6.03109739779378,2.5693733692169127
6144,48.265394861631,-117.6259799091,United States,Washington,Stevens,-8,3.92428784179688,9.84135003456229,7.95837661840736,2.507805347442624
6145,48.287431933979,-117.465799387737,United States,Washington,Pend Oreille,-8,3.41380788574219,8.72902429144081,5.14014285349873,2.556975841522215
6146,48.3093086847264,-117.305494058517,United States,Washington,Pend Oreille,-8,12.8133812988281,32.1661235358824,0.217279220613579,2.510354042053231
6147,48.3310249133881,-117.145064693369,United States,Washington,Pend Oreille,-8,7.18628400878906,18.0893226242976,13.2604285604962,2.5172011852264355
6148,48.3525804204928,-116.984512068258,United States,Idaho,Bonner,-8,18.9254166503906,48.739893008277,21.6778506346085,2.5753669738769562
6149,48.3739750075941,-116.823836963169,United States,Idaho,Bonner,-8,19.3930650878906,50.6545193356215,22.2743181644258,2.611991405487065
6150,48.3952084772811,-116.663040162095,United States,Idaho,Bonner,-8,0.744335939025879,1.98348364188891,11.6366818100654,2.6647694110870392
6151,48.4162806331891,-116.502122453017,United States,Idaho,Bonner,-8,18.2656522705078,49.5089198679246,1.03367532368147,2.7104928493499787
6152,48.4371912800105,-116.341084627888,United States,Idaho,Bonner,-8,29.5786331542969,80.8523334844301,11.8912402512925,2.7334709167480464
6153,48.4579402235052,-116.179927482617,United States,Idaho,Bonner,-8,1.20247191925049,3.29862591924994,24.5823376490863,2.743204116821288
6154,48.4785272705117,-116.01865181705,United States,Montana,Lincoln,-7,2.26119602966309,6.19760877807191,16.065870119269,2.7408542633056587
6155,48.4989522289574,-115.857258434958,United States,Montana,Lincoln,-7,9.81316779785156,26.8917694743805,3.1319090885901,2.7403759956359894
6156,48.5192149078693,-115.695748144011,United States,Montana,Lincoln,-7,0.722592031860352,1.97985204089318,8.86742207411231,2.7399306297302286
6157,48.5393151173847,-115.534121755767,United States,Montana,Lincoln,-7,8.22092354736328,22.4652873175867,18.954915574974,2.732696294784551
6158,48.5592526687617,-115.37238008565,United States,Montana,Lincoln,-7,2.06838003845215,5.60575923385712,17.4504999872456,2.7102172374725346
6159,48.5790273743898,-115.210523952932,United States,Montana,Lincoln,-7,0.848555955505371,2.28685581570169,19.9976363543604,2.6949970722198473
6160,48.5986390478003,-115.048554180715,United States,Montana,Lincoln,-7,3.84130783081055,10.2114270728118,7.06102597104442,2.6583204269409197
6161,48.6180875036768,-114.88647159591,United States,Montana,Lincoln,-7,12.295152355957,32.5104501176743,2.17918830920368,2.644168138504033
6162,48.637372557865604,-114.72427702922,United States,Montana,Flathead,-7,9.47462299804687,24.7633514492991,0.307279220613579,2.6136503219604514
6163,48.6564940273864,-114.561971315117,United States,Montana,Flathead,-7,11.3160955078125,29.4131624840265,15.2031493398826,2.599232435226443
6164,48.6754517304421,-114.399555291825,United States,Montana,Flathead,-7,1.55149211425781,3.98520582941071,22.2434350468801,2.5686278343200732
6165,48.6942454864299,-114.237029801297,United States,Montana,Flathead,-7,8.68352431640625,22.2466430505488,33.458350621854,2.561937093734743
6170,48.7857488241057,-113.422790066961,United States,Montana,Glacier,-7,0.620712000274658,1.45985098807463,8.21293505963451,2.3518974781036333
6504,47.6969014774584,-120.760135782856,United States,Washington,Chelan,-8,0.54172791595459,1.50372847268512,4.58470129472589,2.7758002281188867
6505,47.7220562790268,-120.602849963444,United States,Washington,Chelan,-8,0.28211399230957,0.770988966264634,0.217279220613579,2.7328987121582062
6506,47.7470551831173,-120.44542544332,United States,Washington,Chelan,-8,0.991943975830078,2.6749401767938,6.27021428024809,2.6966645717620876
6507,47.7718979726847,-120.287862908325,United States,Washington,Chelan,-8,5.4852029296875,14.777029486473,5.77388960392956,2.6939804553985516
6508,47.7965844314767,-120.130163048554,United States,Washington,Chelan,-8,3.44764802856445,9.29607514032093,0.344558441227157,2.6963527202606232
6509,47.8211143440447,-119.972326558344,United States,Washington,Douglas,-8,7.0350571472168,19.062059819018,0.577279220613579,2.7095813751220637
